Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Cloud Stones,47.705566999999995,-122.336017,Mineral Springs Disc Golf Course,47.70512622,-122.33696809999999,Disc Golf,Recreation,Mineral Springs Disc Golf Course,2
Cloud Stones,47.705566999999995,-122.336017,North Park Disc Golf Course,47.70516283,-122.3370035,Disc Golf,Recreation,North Park Disc Golf Course,2
Gravity Law,47.521383,-122.2705,Dollar Tree,47.52332,-122.26998999999999,Discount Store,Retail,Dollar Tree,1
Memories,47.521483,-122.270533,Dollar Tree,47.52332,-122.26998999999999,Discount Store,Retail,Dollar Tree,1
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,Dollar Tree,47.52332,-122.26998999999999,Discount Store,Retail,Dollar Tree,1
The Children,47.5216,-122.271267,Dollar Tree,47.52332,-122.26998999999999,Discount Store,Retail,Dollar Tree,1
Looking at a Watershed: Dream Forest,47.535767,-122.361617,Tug Tavern,47.53794135,-122.3618856,Dive Bar,Retail,Tug Tavern,0
Wisteria Mural,47.6593,-122.319167,Blue Moon Tavern,47.66141396,-122.3200577,Dive Bar,Retail,Blue Moon Tavern,2
Chief Seattle,47.618417,-122.347417,Belltown Spine & Wellness,47.6180499,-122.34678000000001,Doctor's Office,Service,Belltown Spine & Wellness,3
Untitled ,47.618733,-122.347917,Belltown Spine & Wellness,47.6180499,-122.34678000000001,Doctor's Office,Service,Belltown Spine & Wellness,3
Atala Kivliktwok Okitun Dukik (The Golden Money Moon),47.690783,-122.400833,Golden Gardens Off-Leash Dog Park,47.69102157,-122.4004517,Dog Run,Recreation,Golden Gardens Off-Leash Dog Park,2
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Magnuson Small Dog Area,47.68211167,-122.2568494,Dog Run,Recreation,Magnuson Small Dog Area,2
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Magnuson Dog Park Water Station,47.68307433,-122.25682150000002,Dog Run,Recreation,Magnuson Dog Park Water Station,2
Straight Shot,47.683316999999995,-122.254717,Magnuson Small Dog Area,47.68211167,-122.2568494,Dog Run,Recreation,Magnuson Small Dog Area,2
Straight Shot,47.683316999999995,-122.254717,Magnuson Dog Park Water Station,47.68307433,-122.25682150000002,Dog Run,Recreation,Magnuson Dog Park Water Station,2
Stroke,47.671383,-122.342717,Woodland Park Off-Leash Area,47.67005218,-122.34467360000001,Dog Run,Recreation,Woodland Park Off-Leash Area,2
112 Wristwatches,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Bear (Totem),47.600733,-122.33325,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Codes & Protocol,47.604317,-122.3296,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Codes & Protocol,47.60432,-122.3296,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Codes & Protocol,47.60475,-122.329917,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Common Ground,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Gravity Law,47.521383,-122.2705,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food,King Donuts and Teriyaki and Laundromat,1
Hatch Covers,47.6039,-122.33083300000001,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
illumine,47.603867,-122.33055,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Top Pot Doughnuts,47.60325,-122.33623,Donut Shop,Food,Top Pot Doughnuts,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Killer Whale (Totem),47.600533,-122.33311699999999,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Listening,47.60445,-122.33021699999999,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Luminaire,47.677966999999995,-122.290667,Top Pot Doughnuts,47.67919285,-122.2905439,Donut Shop,Food,Top Pot Doughnuts,2
Memories,47.521483,-122.270533,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food,King Donuts and Teriyaki and Laundromat,1
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food,King Donuts and Teriyaki and Laundromat,1
Quintet in D,47.633717,-122.36278300000001,Top Pot Doughnuts,47.63223624,-122.36169960000001,Donut Shop,Food,Top Pot Doughnuts,3
Sun and Raven (Totem),47.600516999999996,-122.333133,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
The Children,47.5216,-122.271267,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food,King Donuts and Teriyaki and Laundromat,1
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Transition,47.60475,-122.33033300000001,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Tsonqua (Totem),47.600617,-122.33338300000001,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Wings,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Wisteria Mural,47.6593,-122.319167,Ly's Donuts,47.66111407,-122.317232,Donut Shop,Food,Ly's Donuts,2
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food,Dough Zone Dumpling House,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Din Tai Fung Dumpling House,47.61267084,-122.3350729,Dumpling Restaurant,Food,Din Tai Fung Dumpling House,3
Untitled,47.598766999999995,-122.32525,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food,Dough Zone Dumpling House,3
Step on no Pets,47.638166999999996,-122.3766,Victory Studios,47.640240000000006,-122.37621000000001,Electronics Store,Retail,Victory Studios,3
The Peaceable Kingdom,47.612783,-122.290217,Cafe Soleil,47.61297139,-122.2892145,Ethiopian Restaurant,Food,Cafe Soleil,3
The Unity and Oneness of all,47.56355,-122.28606699999999,Tagla Ethiopian Cafe,47.56357281,-122.28819299999999,Ethiopian Restaurant,Food,Tagla Ethiopian Cafe,1
Tree Bench,47.601517,-122.3071,Wonder Coffee and Sports Bar,47.59941053,-122.30773629999999,Ethiopian Restaurant,Food,Wonder Coffee and Sports Bar,3
Waterfront Fountain,47.617983,-122.31946699999999,Queen Sheba Ethiopian Restaurant,47.62000156,-122.3200723,Ethiopian Restaurant,Food,Queen Sheba Ethiopian Restaurant,3
Black Lightning,47.620367,-122.3483,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Circus Ring Plaza,47.621,-122.35088300000001,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Human Forms in Balance,47.622083,-122.350867,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Moon Gates,47.620033,-122.34891699999999,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Moses,47.6208,-122.348933,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Seattle Center Totem,47.620767,-122.35133300000001,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Oculus Eyecare,47.6186734,-122.34255230000001,Eye Doctor,Service,Oculus Eyecare,3
People Waiting for the Interurban,47.64945,-122.349483,Warby Parker,47.650859999999994,-122.35018000000001,Eye Doctor,Service,Warby Parker,2
Pergola At Waiting For The Interurban,47.64945,-122.34955,Warby Parker,47.650859999999994,-122.35018000000001,Eye Doctor,Service,Warby Parker,2
Reality Relics,47.650133000000004,-122.34843300000001,Warby Parker,47.650859999999994,-122.35018000000001,Eye Doctor,Service,Warby Parker,2
Water Weaving Light Cycle,47.650067,-122.34883300000001,Warby Parker,47.650859999999994,-122.35018000000001,Eye Doctor,Service,Warby Parker,2
A Place Called Home,47.560033000000004,-122.2869,Columbia City Farmers Market,47.55873816,-122.28761409999998,Farmers Market,Food,Columbia City Farmers Market,1
Ballard Centennial Bell Tower,47.6675,-122.384883,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Coelacanths,47.6677,-122.38463300000001,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Memory Place,47.719633,-122.34148300000001,Peach Pit,47.718920000000004,-122.344485,Farmers Market,Food,Peach Pit,2
Meridian Archway,47.6649,-122.33368300000001,Wallingford Farmers Market,47.66404519,-122.33361809999998,Farmers Market,Food,Wallingford Farmers Market,2
Spirit of Washington,47.560033000000004,-122.2873,Columbia City Farmers Market,47.55873816,-122.28761409999998,Farmers Market,Food,Columbia City Farmers Market,1
Untitled,47.666167,-122.38285,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Untitled,47.668017,-122.38536699999999,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Untitled,47.668517,-122.386067,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Vagor I And Vagor II,47.6678,-122.38475,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Witness Trees - What The Trees Have Seen,47.668433,-122.385117,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food,Ballard Farmer's Market,2
Aureole,47.7243,-122.348633,Burger King,47.72463296,-122.34544779999999,Fast Food Restaurant,Food,Burger King,2
Gravity Law,47.521383,-122.2705,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food,Jack in the Box,1
Memories,47.521483,-122.270533,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food,Jack in the Box,1
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food,Jack in the Box,1
Sherwood Gillespie,47.567017,-122.3074,beacon grill,47.567177,-122.307199,Fast Food Restaurant,Food,beacon grill,1
Swimming Fish,47.724233,-122.348633,Burger King,47.72463296,-122.34544779999999,Fast Food Restaurant,Food,Burger King,2
The Children,47.5216,-122.271267,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food,Jack in the Box,1
Untitled Star Map Floor Inlay,47.724083,-122.348533,Burger King,47.72463296,-122.34544779999999,Fast Food Restaurant,Food,Burger King,2
Water Borne,47.724167,-122.348633,Burger King,47.72463296,-122.34544779999999,Fast Food Restaurant,Food,Burger King,2
Whirr,47.724416999999995,-122.348483,Burger King,47.72463296,-122.34544779999999,Fast Food Restaurant,Food,Burger King,2
Break Point,47.540783000000005,-122.37501699999999,Walt Hundley Playfield,47.5394835,-122.3738773,Field,Recreation,Walt Hundley Playfield,0
Highpoint,47.540783000000005,-122.37501699999999,Walt Hundley Playfield,47.5394835,-122.3738773,Field,Recreation,Walt Hundley Playfield,0
Bronze Plaques and Medallion,47.579817,-122.40975,Spud Fish & Chips,47.5795374,-122.40888580000001,Fish & Chips Shop,Food,Spud Fish & Chips,0
Little Liberty,47.579383,-122.410633,Spud Fish & Chips,47.5795374,-122.40888580000001,Fish & Chips Shop,Food,Spud Fish & Chips,0
Mother Reading with Child,47.522566999999995,-122.37646699999999,West Seattle Fish House,47.522636,-122.3768658,Fish & Chips Shop,Food,West Seattle Fish House,0
Portal,47.680316999999995,-122.328433,Spud Fish & Chips,47.67838575,-122.326978,Fish & Chips Shop,Food,Spud Fish & Chips,2
Seven Figures,47.680417,-122.3281,Spud Fish & Chips,47.67838575,-122.326978,Fish & Chips Shop,Food,Spud Fish & Chips,2
Whale's Tail,47.579383,-122.40715,Spud Fish & Chips,47.5795374,-122.40888580000001,Fish & Chips Shop,Food,Spud Fish & Chips,0
Beyond The Reef,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Breaching Orca,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Marine-Life Paintings,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Seattle Garden,47.607433,-122.339867,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Waterway 15,47.607167,-122.341967,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Children of the Sea,47.601633,-122.301383,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food,Semira's Grocery,3
Copper,47.5822,-122.3236,Pacific Food Importers,47.582519,-122.321931,Food & Drink Shop,Food,Pacific Food Importers,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Bert's Red Apple,47.63476908,-122.27983329999999,Food & Drink Shop,Food,Bert's Red Apple,3
Renouveau,47.601833,-122.301767,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food,Semira's Grocery,3
"Adjacent, Against, Upon",47.619367,-122.361883,Ezell's Famous Chicken,47.61835602,-122.35917590000001,Food Truck,Food,Ezell's Famous Chicken,3
Big Tesla,47.699733,-122.34108300000001,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food,Anthony's Finn truck,2
Children's Art Tiles,47.6109,-122.3369,Monte Cristo,47.60920295,-122.33811010000001,Food Truck,Food,Monte Cristo,3
Children's Art Tiles,47.6109,-122.3369,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food,2nd & Pike Food Truck Pod,3
Conductive Paths,47.699833,-122.34165,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food,Anthony's Finn truck,2
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Hot Revolution Mini Donuts,47.68201685,-122.2604707,Food Truck,Food,Hot Revolution Mini Donuts,2
Kuba Grille,47.607983000000004,-122.30218300000001,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Light Bulb Bench,47.700383,-122.34183300000001,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food,Anthony's Finn truck,2
Looking at a Watershed: Dream Forest,47.535767,-122.361617,El rey del taco truck,47.537588,-122.362733,Food Truck,Food,El rey del taco truck,0
Oshun Throne,47.60775,-122.302383,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Proverbs and Icons,47.6079,-122.30226699999999,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Shango Throne,47.607683,-122.30215,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Sky Legends,47.5481,-122.37601699999999,Snout and Co.,47.54614123,-122.37627920000001,Food Truck,Food,Snout and Co.,0
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Monte Cristo,47.60920295,-122.33811010000001,Food Truck,Food,Monte Cristo,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food,2nd & Pike Food Truck Pod,3
Acrobat Constellation,47.622083,-122.352833,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Barbet,47.62425,-122.35233000000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Biography of a Branch,47.6212,-122.35173300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Circus Ring Plaza,47.621,-122.35088300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Dreaming in Color,47.623883,-122.351133,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Encircled Stream,47.623833000000005,-122.35196699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain Of Creation,47.6229,-122.35375,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain of Seseragi,47.62335,-122.35247,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain Of The Northwest,47.62435,-122.35231999999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fu,47.624417,-122.351467,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Human Forms in Balance,47.622083,-122.350867,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Hydraulis,47.622133000000005,-122.35335,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
In the Event,47.6221,-122.35477,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Kobe Bell,47.62345,-122.35211699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Migrare,47.621767,-122.3515,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
