Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Hatch Covers,47.6039,-122.33083300000001,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
illumine,47.603867,-122.33055,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Listening,47.60445,-122.33021699999999,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Points of View,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Points of View,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Transition,47.60475,-122.33033300000001,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Wings,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Banya 5,47.6203468,-122.3398377,Spa,Recreation,Banya 5,3
Spur Line,47.6323,-122.34053300000001,Olympic Hot Tub Seattle,47.631981,-122.34311000000001,Spa,Recreation,Olympic Hot Tub Seattle,3
Beyond The Reef,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Breaching Orca,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Christopher Columbus,47.6066,-122.34143300000001,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Marine-Life Paintings,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Waterway 15,47.607167,-122.341967,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Angie's Umbrella,47.611333,-122.345417,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail,Bathtub Gin & Co.,3
Gyrojack,47.614533,-122.3448,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail,Bathtub Gin & Co.,3
Three Dogs,47.614483,-122.3449,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail,Bathtub Gin & Co.,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Bathtub Gin & Co.,47.61315,-122.345083,Speakeasy,Retail,Bathtub Gin & Co.,3
Hammering Man,47.607033,-122.33815,Paper Hammer,47.60838191,-122.33799690000001,Stationery Store,Retail,Paper Hammer,3
Beckoning Cistern,47.61485,-122.35013300000001,El Gaucho,47.61470068,-122.3492652,Steakhouse,Food,El Gaucho,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Metropolitan Grill,47.60461711,-122.33427990000001,Steakhouse,Food,Metropolitan Grill,3
Angie's Umbrella,47.611333,-122.345417,Umi Sake House,47.6132854,-122.34611100000001,Sushi Restaurant,Food,Umi Sake House,3
Beckoning Cistern,47.61485,-122.35013300000001,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food,Shiro's,3
Chief Seattle,47.618417,-122.347417,Wa'z Seattle,47.617886,-122.34758300000001,Sushi Restaurant,Food,Wa'z Seattle,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food,Maneki,3
Cornerstone,47.607966999999995,-122.32926699999999,Sushi Kanpai,47.60744771,-122.3280446,Sushi Restaurant,Food,Sushi Kanpai,3
Gyrojack,47.614533,-122.3448,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food,Shiro's,3
Gyrojack,47.614533,-122.3448,Umi Sake House,47.6132854,-122.34611100000001,Sushi Restaurant,Food,Umi Sake House,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food,Maneki,3
Neighbors,47.615117,-122.31701699999999,Momiji,47.61486613,-122.3166943,Sushi Restaurant,Food,Momiji,3
The Itinerant,47.622033,-122.320683,Taneda Sushi In Kaiseki,47.620583,-122.3213,Sushi Restaurant,Food,Taneda Sushi In Kaiseki,3
Three Dogs,47.614483,-122.3449,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food,Shiro's,3
Three Dogs,47.614483,-122.3449,Umi Sake House,47.6132854,-122.34611100000001,Sushi Restaurant,Food,Umi Sake House,3
Untitled,47.598766999999995,-122.32525,Maneki,47.59967485,-122.3263659,Sushi Restaurant,Food,Maneki,3
Untitled ,47.618733,-122.347917,Wa'z Seattle,47.617886,-122.34758300000001,Sushi Restaurant,Food,Wa'z Seattle,3
Untitled (Kiosk),47.615617,-122.34458300000001,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food,Shiro's,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Shiro's,47.61478173,-122.3473862,Sushi Restaurant,Food,Shiro's,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Umi Sake House,47.6132854,-122.34611100000001,Sushi Restaurant,Food,Umi Sake House,3
Contour,47.623083,-122.322217,Lionhead,47.624880600000004,-122.320824,Szechuan Restaurant,Food,Lionhead,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Lionhead,47.624880600000004,-122.320824,Szechuan Restaurant,Food,Lionhead,3
The Itinerant,47.622033,-122.320683,Tacos Chukis,47.62051963,-122.3215155,Taco Place,Food,Tacos Chukis,3
Kuba Grille,47.607983000000004,-122.30218300000001,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation,Garfield Tennis Courts,3
Oshun Throne,47.60775,-122.302383,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation,Garfield Tennis Courts,3
Proverbs and Icons,47.6079,-122.30226699999999,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation,Garfield Tennis Courts,3
Shango Throne,47.607683,-122.30215,Garfield Tennis Courts,47.60761921,-122.3005973,Tennis Court,Recreation,Garfield Tennis Courts,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Bangrak Market,47.61429061,-122.34653059999998,Thai Restaurant,Food,Bangrak Market,3
Acrobat Constellation,47.622083,-122.352833,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation,Seattle Children's Theatre,3
Acrobat Constellation,47.622083,-122.352833,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Dreaming in Color,47.623883,-122.351133,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Encircled Stream,47.623833000000005,-122.35196699999999,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Fu,47.624417,-122.351467,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Hydraulis,47.622133000000005,-122.35335,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Hydraulis,47.622133000000005,-122.35335,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation,Seattle Children's Theatre,3
Kobe Bell,47.62345,-122.35211699999999,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Migrare,47.621767,-122.3515,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation,Seattle Children's Theatre,3
Naramore Fountain,47.608331,-122.3317,The 5th Avenue Theatre,47.60899624,-122.33416229999999,Theater,Recreation,The 5th Avenue Theatre,3
Neototems,47.62235,-122.35255,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Neototems,47.62235,-122.35255,Seattle Children's Theatre,47.62093837,-122.3524426,Theater,Recreation,Seattle Children's Theatre,3
Skytones,47.60885,-122.336367,The 5th Avenue Theatre,47.60899624,-122.33416229999999,Theater,Recreation,The 5th Avenue Theatre,3
The Lang Fountain,47.62405,-122.35215,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Untitled,47.623567,-122.35205,Seattle Repertory Theatre,47.62394884,-122.3536463,Theater,Recreation,Seattle Repertory Theatre,3
Christopher Columbus,47.6066,-122.34143300000001,The Seattle Great Wheel,47.60618086,-122.3425122,Theme Park Ride / Attraction,Recreation,The Seattle Great Wheel,3
Christopher Columbus,47.6066,-122.34143300000001,Wings Over Washington,47.60634043,-122.34206680000001,Theme Park Ride / Attraction,Recreation,Wings Over Washington,3
Equality,47.59405,-122.314117,Goodwill Donation Station,47.59610737,-122.3150886,Thrift / Vintage Store,Retail,Goodwill Donation Station,3
Water Works,47.60232,-122.33243,Bon Voyage Vintage,47.60091838,-122.3337054,Thrift / Vintage Store,Retail,Bon Voyage Vintage,3
Angie's Umbrella,47.611333,-122.345417,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service,Seattle Free Walking Tours,3
Untitled Fence,47.610116999999995,-122.344117,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service,Seattle Free Walking Tours,3
Untitled Totem Pole,47.61015,-122.34411999999999,Seattle Free Walking Tours,47.61024988,-122.3437285,Tour Provider,Service,Seattle Free Walking Tours,3
Gates,47.6402,-122.29443300000001,Graham Visitor Center,47.64014333,-122.29410530000001,Tourist Information Center,Service,Graham Visitor Center,3
Neototems Children's Garden,47.620166999999995,-122.3517,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation,Myrtle Edwards Running Trail,3
Olympic Iliad,47.6193,-122.3501,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation,Myrtle Edwards Running Trail,3
Second Avenue Additions,47.61805,-122.35205,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation,Myrtle Edwards Running Trail,3
Street Treatment,47.617967,-122.35443300000001,Myrtle Edwards Running Trail,47.61809091,-122.3518805,Track,Recreation,Myrtle Edwards Running Trail,3
DNA Wave Wall,47.631717,-122.37745,Elliott Bay Trail/Terminal 91 Bike Path - North End,47.63245978,-122.3793122,Trail,Recreation,Elliott Bay Trail/Terminal 91 Bike Path - North End,3
Story of North Island (Totem Pole),47.646933000000004,-122.301033,Lake Washington Ship Canal Waterside Trail,47.64697523,-122.3010002,Trail,Recreation,Lake Washington Ship Canal Waterside Trail,3
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,Lake Washington Ship Canal Waterside Trail,47.64697523,-122.3010002,Trail,Recreation,Lake Washington Ship Canal Waterside Trail,3
The Peaceable Kingdom,47.612783,-122.290217,Bistro Turkuaz,47.61205,-122.28924769999999,Turkish Restaurant,Food,Bistro Turkuaz,3
Waterfront Fountain,47.617983,-122.31946699999999,Twice Sold Tales,47.61864554,-122.32222479999999,Used Bookstore,Retail,Twice Sold Tales,3
Children's Art Tiles,47.6109,-122.3369,Veggie Grill,47.6098817,-122.33663670000001,Vegetarian / Vegan Restaurant,Food,Veggie Grill,3
Street Treatment,47.617967,-122.35443300000001,Broadfork Cafe,47.61888906,-122.3568875,Vegetarian / Vegan Restaurant,Food,Broadfork Cafe,3
Untitled,47.621783,-122.33238300000001,Kati Vegan Thai,47.62086423,-122.3333402,Vegetarian / Vegan Restaurant,Food,Kati Vegan Thai,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Veggie Grill,47.6098817,-122.33663670000001,Vegetarian / Vegan Restaurant,Food,Veggie Grill,3
Barbet,47.62425,-122.35233000000001,Coba Viet Kitchen & Ale House,47.62417251,-122.35524240000001,Vietnamese Restaurant,Food,Coba Viet Kitchen & Ale House,3
Fountain Of Creation,47.6229,-122.35375,Coba Viet Kitchen & Ale House,47.62417251,-122.35524240000001,Vietnamese Restaurant,Food,Coba Viet Kitchen & Ale House,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Coba Viet Kitchen & Ale House,47.62417251,-122.35524240000001,Vietnamese Restaurant,Food,Coba Viet Kitchen & Ale House,3
In the Event,47.6221,-122.35477,Coba Viet Kitchen & Ale House,47.62417251,-122.35524240000001,Vietnamese Restaurant,Food,Coba Viet Kitchen & Ale House,3
Play Ray Plaza,47.622433,-122.35518300000001,Coba Viet Kitchen & Ale House,47.62417251,-122.35524240000001,Vietnamese Restaurant,Food,Coba Viet Kitchen & Ale House,3
Sand Dragon,47.596917,-122.323517,Green Leaf Vietnamese Restaurant,47.59858423,-122.3224387,Vietnamese Restaurant,Food,Green Leaf Vietnamese Restaurant,3
Second Avenue Additions,47.61805,-122.35205,Green Leaf Vietnamese Restaurant,47.61652645,-122.3515862,Vietnamese Restaurant,Food,Green Leaf Vietnamese Restaurant,3
Three Dogs,47.614483,-122.3449,Local Pho,47.61462255,-122.34462520000001,Vietnamese Restaurant,Food,Local Pho,3
Untitled (Kiosk),47.615617,-122.34458300000001,Local Pho,47.61462255,-122.34462520000001,Vietnamese Restaurant,Food,Local Pho,3
Beyond The Reef,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
Breaching Orca,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
Christopher Columbus,47.6066,-122.34143300000001,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
Marine-Life Paintings,47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
Seattle Garden,47.607433,-122.339867,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
Waterway 15,47.607167,-122.341967,Seattle Waterfront,47.60639399,-122.3411297,Waterfront,Recreation,Seattle Waterfront,3
4 (Where shall I go ahead?),47.599317,-122.330183,The Little London Plane,47.59929012,-122.33278670000001,Wine Bar,Retail,The Little London Plane,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Le Caviste,47.61494013,-122.336999,Wine Bar,Retail,Le Caviste,3
The Peaceable Kingdom,47.612783,-122.290217,Bottlehouse,47.61347591,-122.28916140000001,Wine Bar,Retail,Bottlehouse,3
Step on no Pets,47.638166999999996,-122.3766,Total Wine & More,47.638772700000004,-122.37707569999999,Wine Shop,Retail,Total Wine & More,3
Children's Art Tiles,47.6109,-122.3369,Nordstrom,47.6122169,-122.33630929999998,Women's Store,Retail,Nordstrom,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Nordstrom,47.6122169,-122.33630929999998,Women's Store,Retail,Nordstrom,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Nordstrom,47.6122169,-122.33630929999998,Women's Store,Retail,Nordstrom,3
"Adjacent, Against, Upon",47.619367,-122.361883,CorePower Yoga,47.6210855,-122.3605155,Yoga Studio,Recreation,CorePower Yoga,3
Children's Art Tiles,47.6109,-122.3369,Urban Yoga Spa,47.61252026,-122.33867040000001,Yoga Studio,Recreation,Urban Yoga Spa,3
Contour,47.623083,-122.322217,CorePower Yoga,47.623323,-122.3212249,Yoga Studio,Recreation,CorePower Yoga,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,CorePower Yoga,47.623323,-122.3212249,Yoga Studio,Recreation,CorePower Yoga,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Urban Yoga Spa,47.61252026,-122.33867040000001,Yoga Studio,Recreation,Urban Yoga Spa,3
The Itinerant,47.622033,-122.320683,CorePower Yoga,47.623323,-122.3212249,Yoga Studio,Recreation,CorePower Yoga,3
Tree Bench,47.601517,-122.3071,The Samarya Center,47.60178257,-122.3085532,Yoga Studio,Recreation,The Samarya Center,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Urban Yoga Spa,47.61252026,-122.33867040000001,Yoga Studio,Recreation,Urban Yoga Spa,3
